date,title,url
2014-01-02,"Small penalty, lack of follow-up make traffic drives pointless",http://timesofindia.indiatimes.com//city/lucknow/Small-penalty-lack-of-follow-up-make-traffic-drives-pointless/articleshow/28251256.cms
2014-01-05,"Air India grounds VRS plan citing high attrition, lack of funds",http://timesofindia.indiatimes.com//business/india-business/Air-India-grounds-VRS-plan-citing-high-attrition-lack-of-funds/articleshow/28426715.cms
2014-03-29,"Unplanned approach, lack of awareness hit NRHM schemes",http://timesofindia.indiatimes.com//city/ranchi/Unplanned-approach-lack-of-awareness-hit-NRHM-schemes/articleshow/32884932.cms
2014-11-14,"Padmini rues lack of sponsorship",http://timesofindia.indiatimes.com//city/bhubaneswar/Padmini-rues-lack-of-sponsorship/articleshow/45141360.cms
2014-11-14,"Madurai temples lack in facilities for Ayyappa devotee inflow",http://timesofindia.indiatimes.com//city/madurai/Madurai-temples-lack-in-facilities-for-Ayyappa-devotee-inflow/articleshow/45141739.cms
2014-02-25,"E-library project halted due to lack of copyrights",http://timesofindia.indiatimes.com//city/navi-mumbai/E-library-project-halted-due-to-lack-of-copyrights/articleshow/30959812.cms
2014-04-03,"Is the lack of good quality teachers responsible for the high dropout rate?",http://timesofindia.indiatimes.com//city/goa/Is-the-lack-of-good-quality-teachers-responsible-for-the-high-dropout-rate/articleshow/33152419.cms
2014-04-03,"RTE falls flat for lack of compliance",http://timesofindia.indiatimes.com//city/chennai/RTE-falls-flat-for-lack-of-compliance/articleshow/33157185.cms
2014-08-10,"Tabla, dholak makers lament lack of work in ‘off-season’",http://timesofindia.indiatimes.com//city/navi-mumbai/Tabla-dholak-makers-lament-lack-of-work-in-off-season/articleshow/39962754.cms
2014-08-10,"Inmates lack life skills, scared of world outside",http://timesofindia.indiatimes.com//city/delhi/Inmates-lack-life-skills-scared-of-world-outside/articleshow/39979022.cms
2014-08-10,"BJP flayed on lack of safety for women",http://timesofindia.indiatimes.com//city/delhi/BJP-flayed-on-lack-of-safety-for-women/articleshow/39979323.cms
2014-12-30,"Check spread of colleges that lack infrastructure, quality",http://timesofindia.indiatimes.com//city/nagpur/Check-spread-of-colleges-that-lack-infrastructure-quality/articleshow/45682026.cms
2014-12-30,"Students' body stages protest against lack of basic amenities",http://timesofindia.indiatimes.com//city/aurangabad/Students-body-stages-protest-against-lack-of-basic-amenities/articleshow/45686024.cms
2014-10-16,"Staff on poll duty complain of lack of basic facilities",http://timesofindia.indiatimes.com//city/kolhapur/Staff-on-poll-duty-complain-of-lack-of-basic-facilities/articleshow/44831358.cms
2014-09-07,"NU depts lack infra, facilities",http://timesofindia.indiatimes.com//city/nagpur/NU-depts-lack-infra-facilities/articleshow/41902377.cms
2014-07-29,"Heritage buildings in Madurai lack fire safety equipment",http://timesofindia.indiatimes.com//city/madurai/Heritage-buildings-in-Madurai-lack-fire-safety-equipment/articleshow/39194335.cms
2014-09-04,"Petition filed against lack of buses to Vypeen",http://timesofindia.indiatimes.com//city/kochi/Petition-filed-against-lack-of-buses-to-Vypeen/articleshow/41641380.cms
2014-09-04,"Thane schools told to source PM’s speech but lack of infra poses problem",http://timesofindia.indiatimes.com//city/thane/Thane-schools-told-to-source-PMs-speech-but-lack-of-infra-poses-problem/articleshow/41632670.cms
2014-09-04,"'50% kids lack skills for grade they're in'",http://timesofindia.indiatimes.com//home/education/news/50-kids-lack-skills-for-grade-theyre-in/articleshow/41655262.cms
2014-09-04,"Most schools lack facilities to telecast Modi’s September 5 speech",http://timesofindia.indiatimes.com//city/coimbatore/Most-schools-lack-facilities-to-telecast-Modis-September-5-speech/articleshow/41656896.cms
2014-09-05,"Seven Nigerians living in Mumbai colony to shift for lack of rent papers",http://timesofindia.indiatimes.com//city/mumbai/Seven-Nigerians-living-in-Mumbai-colony-to-shift-for-lack-of-rent-papers/articleshow/41723068.cms
2014-09-12,"Poor pay, lack of washrooms keep women attendants away",http://timesofindia.indiatimes.com//city/pune/Poor-pay-lack-of-washrooms-keep-women-attendants-away/articleshow/42294747.cms
2014-09-12,"India lack strength, experience: Zico",http://timesofindia.indiatimes.com//city/goa/India-lack-strength-experience-Zico/articleshow/42291558.cms
2014-09-12,"Swami Nityananda potency test finding may lack legal bite",http://timesofindia.indiatimes.com//city/bengaluru/Swami-Nityananda-potency-test-finding-may-lack-legal-bite/articleshow/42291228.cms
2014-05-18,"Mango varieties 'fading out' for lack of market",http://timesofindia.indiatimes.com//city/goa/Mango-varieties-fading-out-for-lack-of-market/articleshow/35272053.cms
2014-02-12,"Tribals complain of lack of development at Cavrem gram sabha",http://timesofindia.indiatimes.com//city/goa/Tribals-complain-of-lack-of-development-at-Cavrem-gram-sabha/articleshow/30238362.cms
2014-08-13,"Bananas take a hit due to lack of water",http://timesofindia.indiatimes.com//city/madurai/Bananas-take-a-hit-due-to-lack-of-water/articleshow/40148527.cms
2014-10-15,"TOI Edit: Congress’s lack of bipartisan perspective on Clean India cost Shashi Tharoor his job",http://timesofindia.indiatimes.com//times-blogs/TOI-Edit-Congresss-lack-of-bipartisan-perspective-on-Clean-India-cost-Shashi-Tharoor-his-job/articleshow/44818267.cms
2014-10-15,"Intolerant move: Congress’s lack of bipartisan perspective on Clean India cost Shashi Tharoor his job",http://timesofindia.indiatimes.com//articleshow/44818325.cms
2014-03-05,"HC angry at lack of public prosecutors",http://timesofindia.indiatimes.com//city/delhi/HC-angry-at-lack-of-public-prosecutors/articleshow/31428011.cms
2014-03-05,"Tamil students lack teachers, study on their own",http://timesofindia.indiatimes.com//city/mysuru/Tamil-students-lack-teachers-study-on-their-own/articleshow/31458138.cms
2014-08-04,"Most atrocities cases in state closed due to lack of evidence",http://timesofindia.indiatimes.com//city/mumbai/Most-atrocities-cases-in-state-closed-due-to-lack-of-evidence/articleshow/39569792.cms
2014-01-10,"Neto bemoans lack of experience",http://timesofindia.indiatimes.com//city/goa/Neto-bemoans-lack-of-experience/articleshow/28609830.cms
2014-10-10,"Cities still lack basic infrastructure: President Pranab Mukherjee",http://timesofindia.indiatimes.com//india/Cities-still-lack-basic-infrastructure-President-Pranab-Mukherjee/articleshow/44765885.cms
2014-01-30,"After mining, now lack of water supply leaves Pissurlem fields barren",http://timesofindia.indiatimes.com//city/goa/After-mining-now-lack-of-water-supply-leaves-Pissurlem-fields-barren/articleshow/29570910.cms
2014-06-27,"A month in office, PM Narendra Modi rues lack of 'honeymoon period'",http://timesofindia.indiatimes.com//india/A-month-in-office-PM-Narendra-Modi-rues-lack-of-honeymoon-period/articleshow/37273218.cms
2014-06-20,"Doctors blame attacks on lack of fear for law",http://timesofindia.indiatimes.com//city/pune/Doctors-blame-attacks-on-lack-of-fear-for-law/articleshow/36855187.cms
2014-11-26,"Mohan admits to lack of infrastructure",http://timesofindia.indiatimes.com//city/goa/Mohan-admits-to-lack-of-infrastructure/articleshow/45277032.cms
2014-11-13,"150 Bageshwar villages lack mobile towers",http://timesofindia.indiatimes.com//city/dehradun/150-Bageshwar-villages-lack-mobile-towers/articleshow/45128608.cms
2014-11-13,"Ravi rues about lack of respect for teachers",http://timesofindia.indiatimes.com//tv/news/telugu/Ravi-rues-about-lack-of-respect-for-teachers/articleshow/45144134.cms
2014-07-21,"I am not doing Marathi due to lack of work in Bollywood",http://timesofindia.indiatimes.com//entertainment/marathi/movies/news/Shreyas-Talpade-Poshter-Boyz-Baji-Dilip-Prabhavalkar-Hrishikesh-Joshi-Aniket-Vishwasrao/articleshow/38793556.cms
2014-09-14,"'Blame early exit on lack of quality training'",http://timesofindia.indiatimes.com//sports/more-sports/others/Blame-early-exit-on-lack-of-quality-training/articleshow/42433723.cms
2014-09-14,"Flyovers fail to decongest, expose lack of planning",http://timesofindia.indiatimes.com//city/kochi/Flyovers-fail-to-decongest-expose-lack-of-planning/articleshow/42438576.cms
2014-08-20,"Speaker cautions CM about government's slow pace, lack of transparency",http://timesofindia.indiatimes.com//city/bengaluru/Speaker-cautions-CM-about-governments-slow-pace-lack-of-transparency/articleshow/40436174.cms
2014-08-20,"Over 60% of Tamil Nadu schools lack science labs",http://timesofindia.indiatimes.com//home/education/news/Over-60-of-Tamil-Nadu-schools-lack-science-labs/articleshow/40455943.cms
2014-05-07,"Plea seeks action against EC for lack of ramps at booths",http://timesofindia.indiatimes.com//city/chennai/Plea-seeks-action-against-EC-for-lack-of-ramps-at-booths/articleshow/34748491.cms
2014-08-12,"563 schools in Madurai district lack toilet facility",http://timesofindia.indiatimes.com//city/madurai/563-schools-in-Madurai-district-lack-toilet-facility/articleshow/40078896.cms
2014-09-03,"Ones working late rue Thane’s lack of decent places to eat at nightly hours",http://timesofindia.indiatimes.com//city/thane/Ones-working-late-rue-Thanes-lack-of-decent-places-to-eat-at-nightly-hours/articleshow/41544183.cms
2014-06-15,"Prandelli blasts 'absurd' lack of time-outs",http://timesofindia.indiatimes.com//sports/football/world-cup-2014/top-stories/World-Cup-2014-Prandelli-blasts-absurd-lack-of-time-outs/articleshow/36596294.cms
2014-10-18,"Didn’t oppose NIA, but lack of consultation: CM",http://timesofindia.indiatimes.com//city/kolkata/Didnt-oppose-NIA-but-lack-of-consultation-CM/articleshow/44863678.cms
2014-09-02,"Parents lament lack of therapies for autistic kids",http://timesofindia.indiatimes.com//city/bhopal/Parents-lament-lack-of-therapies-for-autistic-kids/articleshow/41456556.cms
2014-07-28,"Heritage buildings in Madurai lack fire safety equipment",http://timesofindia.indiatimes.com//city/madurai/Heritage-buildings-in-Madurai-lack-fire-safety-equipment/articleshow/39132565.cms
2014-05-28,"Patna University Students' Union president alleges lack of varsity support, quits",http://timesofindia.indiatimes.com//city/patna/Patna-University-Students-Union-president-alleges-lack-of-varsity-support-quits/articleshow/35641701.cms
2014-11-23,"Sombre Wenger bemoans Arsenal's lack of efficiency",http://timesofindia.indiatimes.com//sports/football/epl/top-stories/Sombre-Wenger-bemoans-Arsenals-lack-of-efficiency/articleshow/45247236.cms
2014-10-12,"Loos lack aid for disabled people, panel to high court",http://timesofindia.indiatimes.com//city/delhi/Loos-lack-aid-for-disabled-people-panel-to-high-court/articleshow/44788248.cms
2014-03-30,"Farmers lack logistics to sell produce directly",http://timesofindia.indiatimes.com//city/mumbai/Farmers-lack-logistics-to-sell-produce-directly/articleshow/32945173.cms
2014-12-29,"‘Vidarbha’s leaders, people lack will for developement’",http://timesofindia.indiatimes.com//city/nagpur/Vidarbhas-leaders-people-lack-will-for-developement/articleshow/45670882.cms
2014-12-29,"Man City pay heavy price for lack of spine",http://timesofindia.indiatimes.com//sports/football/epl/top-stories/Man-City-pay-heavy-price-for-lack-of-spine/articleshow/45674262.cms
2014-03-13,"Anna ditches Didi: As Mamata Banerjee launches TMC nationally, lack of compatibility between the two is evident",http://timesofindia.indiatimes.com//edit-page/Anna-ditches-Didi-As-Mamata-Banerjee-launches-TMC-nationally-lack-of-compatibility-between-the-two-is-evident/articleshow/31907878.cms
2014-01-19,"Most govt schools in Jharkhand lack basic amenities: Survey",http://timesofindia.indiatimes.com//city/ranchi/Most-govt-schools-in-Jharkhand-lack-basic-amenities-Survey/articleshow/29050573.cms
2014-08-22,"School toilets lack water supply, proper hygiene",http://timesofindia.indiatimes.com//city/varanasi/School-toilets-lack-water-supply-proper-hygiene/articleshow/40623432.cms
2014-08-22,"Narlikar rues lack of government support to science",http://timesofindia.indiatimes.com//city/nashik/Narlikar-rues-lack-of-government-support-to-science/articleshow/40632506.cms
2014-03-27,"Daily wagers in Perungudi plan to boycott election over poor roads, lack of drains",http://timesofindia.indiatimes.com//news/Daily-wagers-in-Perungudi-plan-to-boycott-election-over-poor-roads-lack-of-drains/articleshow/32751032.cms
2014-03-27,"Daily wagers in Perungudi plan to boycott election over poor roads, lack of drains",http://timesofindia.indiatimes.com//city/chennai/Daily-wagers-in-Perungudi-plan-to-boycott-election-over-poor-roads-lack-of-drains/articleshow/32751090.cms
2014-10-21,"Cops claim Rudraksh killer on radar despite lack of clues",http://timesofindia.indiatimes.com//city/jaipur/Cops-claim-Rudraksh-killer-on-radar-despite-lack-of-clues/articleshow/44892994.cms
2014-10-17,"Power ministry assures PM Modi of uninterrupted electricity despite lack of coal supply",http://timesofindia.indiatimes.com//business/india-business/Power-ministry-assures-PM-Modi-of-uninterrupted-electricity-despite-lack-of-coal-supply/articleshow/44846151.cms
2014-10-17,"Joan Rivers died from lack of oxygen to brain during operation",http://timesofindia.indiatimes.com//tv/news/english/Joan-Rivers-died-from-lack-of-oxygen-to-brain-during-operation/articleshow/44847095.cms
2014-01-31,"Corporators complain about lack of funds for developmental works",http://timesofindia.indiatimes.com//city/nashik/Corporators-complain-about-lack-of-funds-for-developmental-works/articleshow/29622435.cms
2014-04-09,"34 lakh voters in Mumbai region lack voter ID cards",http://timesofindia.indiatimes.com//news/34-lakh-voters-in-Mumbai-region-lack-voter-ID-cards/articleshow/33463753.cms
2014-04-09,"AAP's 'professor' focuses on lack of development in Northeast Delhi",http://timesofindia.indiatimes.com//news/AAPs-professor-focuses-on-lack-of-development-in-Northeast-Delhi/articleshow/33470231.cms
2014-04-09,"AAP's 'professor' focuses on lack of development in Northeast Delhi",http://timesofindia.indiatimes.com//city/delhi/AAPs-professor-focuses-on-lack-of-development-in-Northeast-Delhi/articleshow/33470509.cms
2014-02-05,"Indian bowlers lack planning: Prasad",http://timesofindia.indiatimes.com//city/madurai/Indian-bowlers-lack-planning-Prasad/articleshow/29873308.cms
2014-02-05,"18 years on, convict freed for lack of proof",http://timesofindia.indiatimes.com//city/mumbai/18-years-on-convict-freed-for-lack-of-proof/articleshow/29874519.cms
2014-03-11,"High court bars four RTOs from holding fitness tests, issuing certs, for lack of facility",http://timesofindia.indiatimes.com//city/mumbai/High-court-bars-four-RTOs-from-holding-fitness-tests-issuing-certs-for-lack-of-facility/articleshow/31805540.cms
2014-03-11,"Sejwal keen to make a splash in CWG despite a lack of funds",http://timesofindia.indiatimes.com//commonwealth-games-2014/india-at-glasgow/Sejwal-keen-to-make-a-splash-in-CWG-despite-a-lack-of-funds/articleshow/31823881.cms
2014-11-27,"40% of school children lack healthy BMI: Study",http://timesofindia.indiatimes.com//india/40-of-school-children-lack-healthy-BMI-Study/articleshow/45290735.cms
2014-08-26,"SC pulls up advocate for lack of etiquette",http://timesofindia.indiatimes.com//india/SC-pulls-up-advocate-for-lack-of-etiquette/articleshow/40877307.cms
2014-03-18,"But for lack of space, Siolim PHC in good health",http://timesofindia.indiatimes.com//city/goa/But-for-lack-of-space-Siolim-PHC-in-good-health/articleshow/32228227.cms
2014-09-18,"SC questions lack of transparency in appointment of CVC",http://timesofindia.indiatimes.com//india/SC-questions-lack-of-transparency-in-appointment-of-CVC/articleshow/42787883.cms
2014-01-07,"Today's youngsters lack hunger: Wasim Jaffer",http://timesofindia.indiatimes.com//interviews/Todays-youngsters-lack-hunger-Wasim-Jaffer/articleshow/28495563.cms
2014-02-10,"Association of Indian Universities indicted for lack of professionalism",http://timesofindia.indiatimes.com//home/education/news/Association-of-Indian-Universities-indicted-for-lack-of-professionalism/articleshow/30131322.cms
2014-04-29,"Disabled voters may suffer as booths in West Bengal still lack ramps",http://timesofindia.indiatimes.com//news/Disabled-voters-may-suffer-as-booths-in-West-Bengal-still-lack-ramps/articleshow/34343607.cms
2014-04-29,"Disabled voters may suffer as booths in West Bengal still lack ramps",http://timesofindia.indiatimes.com//city/kolkata/Disabled-voters-may-suffer-as-booths-in-West-Bengal-still-lack-ramps/articleshow/34343614.cms
2014-05-29,"'Government agencies lack co-ordination': Vilas Patil, district collector",http://timesofindia.indiatimes.com//city/nashik/Government-agencies-lack-co-ordination-Vilas-Patil-district-collector/articleshow/35690823.cms
2014-05-29,"Murder accused let off for lack of evidence",http://timesofindia.indiatimes.com//city/hyderabad/Murder-accused-let-off-for-lack-of-evidence/articleshow/35694383.cms
2014-08-02,"'Indian camp was hamstrung by lack of video evidence'",http://timesofindia.indiatimes.com//top-stories/Indian-camp-was-hamstrung-by-lack-of-video-evidence/articleshow/39452824.cms
2014-02-27,"Patiala medical college departments lack in journals on medicine",http://timesofindia.indiatimes.com//city/chandigarh/Patiala-medical-college-departments-lack-in-journals-on-medicine/articleshow/31073016.cms
2014-06-21,"126 buildings lack fire safety clearance",http://timesofindia.indiatimes.com//city/bhubaneswar/126-buildings-lack-fire-safety-clearance/articleshow/36942894.cms
2014-07-12,"Budget: Delta farmers rue over lack of big bang announcements",http://timesofindia.indiatimes.com//city/trichy/Budget-Delta-farmers-rue-over-lack-of-big-bang-announcements/articleshow/38224991.cms
2014-12-23,"HC notices over lack of facilities for blind students",http://timesofindia.indiatimes.com//city/chandigarh/HC-notices-over-lack-of-facilities-for-blind-students/articleshow/45611321.cms
2014-07-25,"Omar Abdullah blames 'some people in New Delhi' for lack of progress on AFSPA",http://timesofindia.indiatimes.com//india/Omar-Abdullah-blames-some-people-in-New-Delhi-for-lack-of-progress-on-AFSPA/articleshow/38985103.cms
2014-03-23,"Naga talks hit by lack of mediator: G Kaito",http://timesofindia.indiatimes.com//india/Naga-talks-hit-by-lack-of-mediator-G-Kaito/articleshow/32535820.cms
2014-05-16,"Tribals desert govt homes citing lack of facilities",http://timesofindia.indiatimes.com//city/madurai/Tribals-desert-govt-homes-citing-lack-of-facilities/articleshow/35175237.cms
2014-12-09,"Rural girls quitting education as schools lack toilets: Tawde",http://timesofindia.indiatimes.com//city/nagpur/Rural-girls-quitting-education-as-schools-lack-toilets-Tawde/articleshow/45421205.cms
2014-12-09,"Over 90% diamond workers lack formal education, study finds",http://timesofindia.indiatimes.com//city/surat/Over-90-diamond-workers-lack-formal-education-study-finds/articleshow/45428688.cms
2014-05-06,"Rail mishap victims suffer due to lack of timely, proper aid",http://timesofindia.indiatimes.com//city/mumbai/Rail-mishap-victims-suffer-due-to-lack-of-timely-proper-aid/articleshow/34706070.cms
2014-08-28,"These TV actors quit their shows due to lack of creativity",http://timesofindia.indiatimes.com//tv/news/hindi/These-TV-actors-quit-their-shows-due-to-lack-of-creativity/articleshow/41003170.cms
2014-08-28,"GPCB crackdown on six developers for lack of green clearance",http://timesofindia.indiatimes.com//city/surat/GPCB-crackdown-on-six-developers-for-lack-of-green-clearance/articleshow/41071010.cms
2014-06-08,"Girls pay for lack of toilets in rural Mainpuri",http://timesofindia.indiatimes.com//city/lucknow/Girls-pay-for-lack-of-toilets-in-rural-Mainpuri/articleshow/36228702.cms
2014-06-08,"65% of households in Karnataka lack toilets",http://timesofindia.indiatimes.com//india/65-of-households-in-Karnataka-lack-toilets/articleshow/36243011.cms
2014-09-11,"Margao fire hydrants lack water supply",http://timesofindia.indiatimes.com//city/goa/Margao-fire-hydrants-lack-water-supply/articleshow/42120132.cms
2014-06-07,"Government affidavits expose Nagpur University claims on lack of qualified teachers",http://timesofindia.indiatimes.com//city/nagpur/Government-affidavits-expose-Nagpur-University-claims-on-lack-of-qualified-teachers/articleshow/36169574.cms
2014-06-07,"Once popular school may soon shut down for lack of students",http://timesofindia.indiatimes.com//city/madurai/Once-popular-school-may-soon-shut-down-for-lack-of-students/articleshow/36176521.cms
2014-06-07,"Congress miffed at lack of co-ordination in coalition",http://timesofindia.indiatimes.com//city/ranchi/Congress-miffed-at-lack-of-co-ordination-in-coalition/articleshow/36189987.cms
2014-05-25,"26 colleges under RTU shut down due to lack of students",http://timesofindia.indiatimes.com//city/jaipur/26-colleges-under-RTU-shut-down-due-to-lack-of-students/articleshow/35574867.cms
2014-08-19,"75% of schools lack decent science labs: Survey",http://timesofindia.indiatimes.com//india/75-of-schools-lack-decent-science-labs-Survey/articleshow/40385273.cms
2014-05-22,"Kings XI skipper George Bailey and his lack of Delhi darshan",http://timesofindia.indiatimes.com//entertainment/events/delhi/Kings-XI-skipper-George-Bailey-and-his-lack-of-Delhi-darshan/articleshow/35434388.cms
2014-05-22,"Bitten by monkey, lack of rabies vaccine adds to woe",http://timesofindia.indiatimes.com//city/gurgaon/Bitten-by-monkey-lack-of-rabies-vaccine-adds-to-woe/articleshow/35456888.cms
2014-02-08,"Patel Nagar residents protest lack of civic amenities",http://timesofindia.indiatimes.com//city/kanpur/Patel-Nagar-residents-protest-lack-of-civic-amenities/articleshow/30036217.cms
2014-05-30,"Murder accused let off on lack of evidence",http://timesofindia.indiatimes.com//city/hyderabad/Murder-accused-let-off-on-lack-of-evidence/articleshow/35740175.cms
2014-04-11,"'Football Clubs lack guts to take on AIFF'",http://timesofindia.indiatimes.com//sports/football/top-stories/Football-Clubs-lack-guts-to-take-on-AIFF/articleshow/33579073.cms
2014-10-26,"Rampant dumping, lack of cleaning kill fish in pond near Thane jail",http://timesofindia.indiatimes.com//city/thane/Rampant-dumping-lack-of-cleaning-kill-fish-in-pond-near-Thane-jail/articleshow/44935142.cms
2014-10-26,"Mathews rues lack of 'ideal preparation' for India ODIs",http://timesofindia.indiatimes.com//articleshow/44940479.cms
2014-04-25,"Elders, disabled struggle due to lack of facilities at booths",http://timesofindia.indiatimes.com//news/Elders-disabled-struggle-due-to-lack-of-facilities-at-booths/articleshow/34171265.cms
2014-04-25,"Elders, disabled struggle due to lack of facilities at booths",http://timesofindia.indiatimes.com//city/madurai/Elders-disabled-struggle-due-to-lack-of-facilities-at-booths/articleshow/34171277.cms
2014-04-25,"Too few smiles for disabled voters as booths lack ramps",http://timesofindia.indiatimes.com//news/Too-few-smiles-for-disabled-voters-as-booths-lack-ramps/articleshow/34174135.cms
2014-04-25,"Too few smiles for disabled voters as booths lack ramps",http://timesofindia.indiatimes.com//city/chennai/Too-few-smiles-for-disabled-voters-as-booths-lack-ramps/articleshow/34174302.cms
2014-06-13,"Beas tragedy: Hyderabad college alumni allege lack of proper rescue efforts",http://timesofindia.indiatimes.com//india/Beas-tragedy-Hyderabad-college-alumni-allege-lack-of-proper-rescue-efforts/articleshow/36455704.cms
2014-11-15,"‘It wasn’t the songs but lack of sensitivity’",http://timesofindia.indiatimes.com//city/lucknow/It-wasnt-the-songs-but-lack-of-sensitivity/articleshow/45153830.cms
2014-10-06,"Two acquitted in graft case due to lack of evidence",http://timesofindia.indiatimes.com//city/delhi/Two-acquitted-in-graft-case-due-to-lack-of-evidence/articleshow/44455096.cms
2014-07-07,"'Most government schools in Raj lack computer, library'",http://timesofindia.indiatimes.com//city/jaipur/Most-government-schools-in-Raj-lack-computer-library/articleshow/37930799.cms
2014-12-25,"Mentally ill people lack proper care, say experts",http://timesofindia.indiatimes.com//city/madurai/Mentally-ill-people-lack-proper-care-say-experts/articleshow/45635702.cms
2014-01-29,"Finance committee meeting called off due to lack of quorum",http://timesofindia.indiatimes.com//city/allahabad/Finance-committee-meeting-called-off-due-to-lack-of-quorum/articleshow/29523373.cms
2014-01-18,"Traffic cops lack visibility testers",http://timesofindia.indiatimes.com//city/bhopal/Traffic-cops-lack-visibility-testers/articleshow/28968949.cms
2014-01-18,"Trichy kids lack immunity to fight respiratory diseases",http://timesofindia.indiatimes.com//city/trichy/Trichy-kids-lack-immunity-to-fight-respiratory-diseases/articleshow/28969733.cms
2014-04-15,"BMC hospital TB doctors blame lack of rotation policy for their susceptibility to disease",http://timesofindia.indiatimes.com//city/mumbai/BMC-hospital-TB-doctors-blame-lack-of-rotation-policy-for-their-susceptibility-to-disease/articleshow/33754017.cms
2014-10-22,"TOI Edit: Baby step forward — Coal requires wholesale reform without which India’s growth story will lack power",http://timesofindia.indiatimes.com//times-blogs/TOI-Edit-Baby-step-forward-Coal-requires-wholesale-reform-without-which-Indias-growth-story-will-lack-power/articleshow/44903265.cms
2014-10-22,"Baby step forward: Coal requires wholesale reform without which India’s growth story will lack power",http://timesofindia.indiatimes.com//articleshow/44903498.cms
2014-12-21,"Independent panels lack consistency, says Mourinho",http://timesofindia.indiatimes.com//sports/football/epl/top-stories/Independent-panels-lack-consistency-says-Mourinho/articleshow/45594335.cms
2014-03-08,"India's warship refits suffer lack of quality control",http://timesofindia.indiatimes.com//india/Indias-warship-refits-suffer-lack-of-quality-control/articleshow/31628127.cms
2014-05-01,"Cong, SP lack moral right to contest election: Yogi Adityanath",http://timesofindia.indiatimes.com//news/Cong-SP-lack-moral-right-to-contest-election-Yogi-Adityanath/articleshow/34443211.cms
2014-05-01,"Cong, SP lack moral right to contest election: Yogi Adityanath",http://timesofindia.indiatimes.com//city/varanasi/Cong-SP-lack-moral-right-to-contest-electionYogiAdityanath/articleshow/34443345.cms
2014-08-29,"Rajnath episode highlights govt’s lack of media set-up",http://timesofindia.indiatimes.com//india/Rajnath-episode-highlights-govts-lack-of-media-set-up/articleshow/41139086.cms
2014-08-16,"6 newly-wed brides resent against lack of toilets at in-laws' place, return home",http://timesofindia.indiatimes.com//city/lucknow/6-newly-wed-brides-resent-against-lack-of-toilets-at-in-laws-place-return-home/articleshow/40317141.cms
2014-08-07,"Akola airport can't be expanded due to lack of land: AAI",http://timesofindia.indiatimes.com//city/nagpur/Akola-airport-cant-be-expanded-due-to-lack-of-land-AAI/articleshow/39773796.cms
2014-06-25,"Staff blames lack of workers for shelter home's irregularities",http://timesofindia.indiatimes.com//city/lucknow/Staff-blames-lack-of-workers-for-shelter-homes-irregularities/articleshow/37150049.cms
2014-06-02,"Badaun gang rape and murder retrains focus on lack of sanitation facilities",http://timesofindia.indiatimes.com//india/Badaun-gang-rape-and-murder-retrains-focus-on-lack-of-sanitation-facilities/articleshow/35924064.cms
2014-06-02,"UPA policies, lack of election strategy defeated us: Kerala Pradesh Congress Committee",http://timesofindia.indiatimes.com//city/thiruvananthapuram/UPA-policies-lack-of-election-strategy-defeated-us-Kerala-Pradesh-Congress-Committee/articleshow/35941111.cms
2014-11-12,"Despite funds, many schools lack basic infra",http://timesofindia.indiatimes.com//city/ahmedabad/Despite-funds-many-schools-lack-basic-infra/articleshow/45116911.cms
2014-11-12,"Old boys rue lack of full-time principal as SSG turns 50 today",http://timesofindia.indiatimes.com//city/guwahati/Old-boys-rue-lack-of-full-time-principal-as-SSG-turns-50-today/articleshow/45114451.cms
2014-05-11,"Mulligan finds lack of good female roles in films",http://timesofindia.indiatimes.com//entertainment/english/hollywood/news/Carey-Mulligan-in-Skylight-Actress-Carey-Mulligan-was-happy-to-take-on-a-role-in-stage-show-Skylight-because-of-the-lack-of-brilliant-female-roles-in-film/articleshow/34961978.cms
2014-06-16,"DHBVN blames lack of manpower for outages",http://timesofindia.indiatimes.com//city/gurgaon/DHBVN-blames-lack-of-manpower-for-outages/articleshow/36624636.cms
2014-01-11,"Seemandhra MLAs betray lack of unity",http://timesofindia.indiatimes.com//city/hyderabad/Seemandhra-MLAs-betray-lack-of-unity/articleshow/28659966.cms
2014-10-20,"Experts blame it on Raj Thackeray’s ego, lack of organization",http://timesofindia.indiatimes.com//home/specials/assembly-elections-2014/maharashtra-news/Experts-blame-it-on-Raj-Thackerays-ego-lack-of-organization/articleshow/44883027.cms
2014-07-04,"Government Medical College and Hospital, Government Dental College deans shifted over lack of amenities",http://timesofindia.indiatimes.com//city/nagpur/Government-Medical-College-and-Hospital-Government-Dental-College-deans-shifted-over-lack-of-amenities/articleshow/37731130.cms
2014-07-04,"‘Civic healthcare centres lack facilities’",http://timesofindia.indiatimes.com//city/aurangabad/Civic-healthcare-centres-lack-facilities/articleshow/37757265.cms
2014-09-13,"Chennai peripheries see red over lack of green cover",http://timesofindia.indiatimes.com//city/chennai/Chennai-peripheries-see-red-over-lack-of-green-cover/articleshow/42391761.cms
2014-01-26,"Trans Harbour stations lack basic facilities",http://timesofindia.indiatimes.com//city/navi-mumbai/Trans-Harbour-stations-lack-basic-facilities/articleshow/29371996.cms
2014-07-19,"Para athlete protests lack of Metro access",http://timesofindia.indiatimes.com//city/delhi/Para-athlete-protests-lack-of-Metro-access/articleshow/38640928.cms
